generation,best_fitness,mean_fitness,f1_coverage,f2_cost,n_selected,feasible,mut_rate
157,-0.5019057964636349,14.53603043449234,0.9806053811656993,0.1622619540070773,28,True,0.02906666666666667
158,-0.5019057964636349,4.534415575581524,0.9806053811656993,0.1622619540070773,28,True,0.02893333333333334
159,-0.5019057964636349,154.53045463026558,0.9806053811656993,0.1622619540070773,28,True,0.028800000000000003
160,-0.5019057964636349,14.532057784363774,0.9806053811656993,0.1622619540070773,28,True,0.02866666666666667
161,-0.5087310175662056,19.529907877852885,0.9801569506724259,0.15601492240039372,25,True,0.028533333333333338
162,-0.5087310175662056,39.52941811144242,0.9801569506724259,0.15601492240039372,25,True,0.0284
163,-0.5087310175662056,19.527422547369518,0.9801569506724259,0.15601492240039372,25,True,0.02826666666666667
164,-0.5087310175662056,19.52640273098078,0.9801569506724259,0.15601492240039372,25,True,0.028133333333333337
165,-0.5087310175662056,24.526450157091485,0.9801569506724259,0.15601492240039372,25,True,0.028
166,-0.5087310175662056,179.5300286364987,0.9801569506724259,0.15601492240039372,25,True,0.027866666666666668
167,-0.5087310175662056,19.526943448495217,0.9801569506724259,0.15601492240039372,25,True,0.027733333333333336
168,-0.5087310175662056,19.526701034368553,0.9801569506724259,0.15601492240039372,25,True,0.0276
169,-0.5087310175662056,9.525921556369834,0.9801569506724259,0.15601492240039372,25,True,0.027466666666666667
170,-0.5087310175662056,34.525032382127414,0.9801569506724259,0.15601492240039372,25,True,0.027333333333333338
171,-0.5171326947818055,24.52747982555319,0.9807174887890177,0.14463544299913259,24,True,0.027200000000000005
172,-0.5171326947818055,44.53012435345552,0.9807174887890177,0.14463544299913259,24,True,0.02706666666666667
173,-0.5171326947818055,24.525274017574162,0.9807174887890177,0.14463544299913259,24,True,0.026933333333333337
174,-0.5171326947818055,24.523527840875555,0.9807174887890177,0.14463544299913259,24,True,0.026800000000000004
175,-0.5171326947818055,34.52648525242341,0.9807174887890177,0.14463544299913259,24,True,0.02666666666666667
176,-0.5171326947818055,-0.47408643709350656,0.9807174887890177,0.14463544299913259,24,True,0.026533333333333336
