iteration,best_fitness,mean_fitness,f1_coverage,f2_cost,n_selected,feasible,inertia,stagnation
260,-0.4393374254082676,-0.3731146263283741,0.9908071748876701,0.27185886534591475,44,True,0.4666666666666667,28
261,-0.4393374254082676,-0.37413236136492883,0.9908071748876701,0.27185886534591475,44,True,0.465,29
262,-0.4393374254082676,-0.37303594545955054,0.9908071748876701,0.27185886534591475,44,True,0.4633333333333334,0
263,-0.4393374254082676,-0.37439421318664345,0.9908071748876701,0.27185886534591475,44,True,0.46166666666666667,1
264,-0.4393374254082676,-0.3719712339372009,0.9908071748876701,0.27185886534591475,44,True,0.46,2
265,-0.4393374254082676,-0.37097394010158036,0.9908071748876701,0.27185886534591475,44,True,0.45833333333333337,3
266,-0.4393374254082676,-0.3735756390250283,0.9908071748876701,0.27185886534591475,44,True,0.45666666666666667,4
267,-0.4393374254082676,-0.37023135961965076,0.9908071748876701,0.27185886534591475,44,True,0.455,5
268,-0.4393374254082676,-0.3737905740580986,0.9908071748876701,0.27185886534591475,44,True,0.45333333333333337,6
269,-0.4393374254082676,-0.3737394541938112,0.9908071748876701,0.27185886534591475,44,True,0.4516666666666667,7
270,-0.4393374254082676,-0.3723893841917296,0.9908071748876701,0.27185886534591475,44,True,0.45,8
271,-0.4393374254082676,12.123737538728223,0.9908071748876701,0.27185886534591475,44,True,0.44833333333333336,9
272,-0.4393374254082676,-0.3746708971449709,0.9908071748876701,0.27185886534591475,44,True,0.4466666666666667,10
273,-0.4393374254082676,-0.3760634098918055,0.9908071748876701,0.27185886534591475,44,True,0.445,11
274,-0.4393374254082676,-0.371447170844132,0.9908071748876701,0.27185886534591475,44,True,0.44333333333333336,12
275,-0.4393374254082676,-0.3747395462974997,0.9908071748876701,0.27185886534591475,44,True,0.4416666666666667,13
276,-0.4393374254082676,-0.37491631114214136,0.9908071748876701,0.27185886534591475,44,True,0.44,14
277,-0.4393374254082676,-0.37542218244464387,0.9908071748876701,0.27185886534591475,44,True,0.43833333333333335,15
278,-0.4393374254082676,-0.3726630042902534,0.9908071748876701,0.27185886534591475,44,True,0.4366666666666667,16
279,-0.4393374254082676,337.1282367799813,0.9908071748876701,0.27185886534591475,44,True,0.435,17
280,-0.4393374254082676,-0.3746134955527206,0.9908071748876701,0.27185886534591475,44,True,0.43333333333333335,18
281,-0.4393374254082676,-0.37050886607637246,0.9908071748876701,0.27185886534591475,44,True,0.4316666666666667,19
282,-0.4393374254082676,-0.3735645153255798,0.9908071748876701,0.27185886534591475,44,True,0.43000000000000005,20
283,-0.4393374254082676,-0.3712280566153376,0.9908071748876701,0.27185886534591475,44,True,0.42833333333333334,21
284,-0.4393374254082676,-0.3736953541639007,0.9908071748876701,0.27185886534591475,44,True,0.4266666666666667,22
285,-0.4393374254082676,24.627394090309764,0.9908071748876701,0.27185886534591475,44,True,0.42500000000000004,23
286,-0.4393374254082676,-0.37382247792974355,0.9908071748876701,0.27185886534591475,44,True,0.42333333333333334,24
287,-0.4393374254082676,-0.37484753612487903,0.9908071748876701,0.27185886534591475,44,True,0.4216666666666667,25
288,-0.4393374254082676,-0.37128739963546886,0.9908071748876701,0.27185886534591475,44,True,0.42000000000000004,26
289,-0.4393374254082676,-0.37164506537180597,0.9908071748876701,0.27185886534591475,44,True,0.41833333333333333,27
290,-0.4393374254082676,-0.3705419370160417,0.9908071748876701,0.27185886534591475,44,True,0.4166666666666667,28
291,-0.4393374254082676,-0.37517110254643155,0.9908071748876701,0.27185886534591475,44,True,0.41500000000000004,29
292,-0.4393374254082676,-0.37650108704114854,0.9908071748876701,0.27185886534591475,44,True,0.41333333333333333,0
293,-0.4393374254082676,-0.3731054491079374,0.9908071748876701,0.27185886534591475,44,True,0.4116666666666667,1
294,-0.4393374254082676,-0.37095357008459695,0.9908071748876701,0.27185886534591475,44,True,0.41000000000000003,2
295,-0.4393374254082676,-0.37074895128238755,0.9908071748876701,0.27185886534591475,44,True,0.4083333333333334,3
296,-0.4393374254082676,-0.3685776067827775,0.9908071748876701,0.27185886534591475,44,True,0.4066666666666667,4
297,-0.4393374254082676,12.126784917098359,0.9908071748876701,0.27185886534591475,44,True,0.405,5
298,-0.4393374254082676,-0.37187975320786376,0.9908071748876701,0.27185886534591475,44,True,0.4033333333333334,6
299,-0.4393374254082676,-0.3739953903301535,0.9908071748876701,0.27185886534591475,44,True,0.40166666666666667,7
